121.661,24.1542,2024,4,29,5,36,1,40,21
121.592,23.9373,2024,4,28,3.1,8.9,21,5,20
121.75,23.9498,2024,4,28,3.9,23.7,20,18,30
121.613,23.819,2024,4,28,4.2,24.4,20,5,8
121.677,24.2377,2024,4,28,4.6,29.6,16,13,49
121.662,24.1032,2024,4,28,3.8,41.6,15,29,4
121.695,24.1598,2024,4,28,3.5,5,12,2,10
121.742,24.2588,2024,4,28,3.6,17.8,9,45,56
121.587,24.1917,2024,4,28,3.4,19.8,9,32,47
121.581,23.7687,2024,4,28,3.7,7.6,8,31,55
121.476,23.8772,2024,4,28,4.4,17.1,4,30,18
121.615,23.9273,2024,4,28,4,9.8,3,24,10
121.642,24.0065,2024,4,28,3.9,26.1,2,28,49
121.797,24.2663,2024,4,28,3.4,22,0,2,18
121.569,23.7905,2024,4,27,3.7,5,23,9,14
121.604,23.9042,2024,4,27,3.1,11.1,22,27,1
121.669,24.2435,2024,4,27,3.7,25.6,20,6,0
121.669,24.2657,2024,4,27,4.1,25.6,19,16,42
121.658,24.2252,2024,4,27,3.7,32,15,56,59
121.546,23.7918,2024,4,27,3.4,7.5,15,43,46
121.579,23.7548,2024,4,27,3.5,5.2,13,31,33
121.827,24.2625,2024,4,27,3.9,22.3,12,9,9
121.577,23.8523,2024,4,27,3.3,7.1,10,35,28
121.81,24.1557,2024,4,27,3.6,22.1,9,38,4
121.698,24.2152,2024,4,27,4.6,10.3,9,6,27
121.642,24.226,2024,4,27,3.6,31.6,7,37,13
121.781,23.9503,2024,4,27,4,20.8,5,52,34
122.001,24.1225,2024,4,27,4.5,9.1,4,8,16
121.644,24.1855,2024,4,27,3.5,33.5,3,50,40
121.664,24.2087,2024,4,27,5,21.9,3,13,28
121.684,24.2527,2024,4,27,4.5,28.3,2,56,10
121.694,24.262,2024,4,27,4.3,26.2,2,50,33
121.689,24.254,2024,4,27,5.8,18.9,2,49,29
121.648,24.2007,2024,4,27,4.7,33.2,2,45,4
121.676,24.1878,2024,4,27,4,32.5,2,32,57
121.684,24.1902,2024,4,27,6.1,24.9,2,21,24
121.739,24.2285,2024,4,27,3.1,10.7,2,11,5
121.737,24.2242,2024,4,27,3.1,12.9,1,5,47
121.571,23.8388,2024,4,27,3.4,7.8,0,24,10
121.545,23.8065,2024,4,26,3.6,4.8,20,29,33
121.543,23.8032,2024,4,26,4.1,5.3,20,29,3
121.55,23.8012,2024,4,26,3.7,4.9,20,28,51
121.54,23.8102,2024,4,26,4.9,5,20,28,11
121.508,23.6975,2024,4,26,3.5,5,14,6,12
121.691,24.1775,2024,4,26,3.2,17.8,13,52,8
121.424,23.211,2024,4,26,3.7,24.2,12,49,46
121.621,23.91,2024,4,26,4,10.9,12,43,49
121.575,23.831,2024,4,26,3.6,5.9,5,24,38
121.611,23.7142,2024,4,26,3.7,7.2,3,52,0
121.796,24.1953,2024,4,26,3.5,7,0,42,53
121.632,24.1848,2024,4,26,4.2,23,0,20,41
121.671,24.216,2024,4,26,4.1,27.7,0,20,21
121.682,24.2177,2024,4,25,3.3,13.2,23,28,43
121.714,24.2077,2024,4,25,3,13.9,22,18,50
121.706,24.207,2024,4,25,4.2,13.2,22,17,34
121.655,24.2153,2024,4,25,4.1,29.1,21,44,36
121.638,24.0678,2024,4,25,3.7,35.3,21,17,27
121.576,23.757,2024,4,25,3.8,7.8,20,55,16
121.568,23.9185,2024,4,25,3.6,5,18,30,23
121.577,23.8395,2024,4,25,3.5,9.6,17,6,57
121.724,23.9523,2024,4,25,4.3,23.4,17,3,32
121.686,23.8462,2024,4,25,4,6.2,14,54,25
121.584,23.7515,2024,4,25,3.9,5.8,14,49,11
121.544,23.8418,2024,4,25,3.2,5,14,12,36
121.548,23.8052,2024,4,25,3.9,5,13,30,28
121.516,23.7548,2024,4,25,3.1,6.2,11,31,23
121.586,23.6918,2024,4,25,4,5.8,9,43,50
121.583,23.6987,2024,4,25,3.6,6.1,9,29,37
121.589,23.8367,2024,4,25,4.7,5,9,23,20
