121.4458	23.883	2021	04	27	2.63	17.96	07	09	28
121.5915	23.8545	2021	04	27	2.57	23.33	10	20	17
121.7287	23.7948	2021	04	27	3.06	45.91	14	21	41
121.4643	23.8878	2021	04	27	2.4	16.55	16	52	58
121.582	23.949	2021	04	27	2.38	6.27	18	06	46
121.4373	23.8817	2021	04	27	2.54	21.38	19	32	58
121.4683	23.9063	2021	04	28	3.09	16.41	01	11	45
121.5685	24.1503	2021	04	28	2.66	21.28	07	16	25
121.4777	23.4642	2021	04	28	2.57	27.21	10	03	11
121.4742	23.8975	2021	04	28	2.46	16.39	11	35	00
121.5088	23.7153	2021	04	28	2.39	3.76	12	38	41
121.4603	23.8922	2021	04	28	2.38	17.79	12	57	07
121.4455	23.9065	2021	04	28	2.61	17.66	18	00	04
121.5037	23.717	2021	04	28	2.66	2.66	21	18	52
121.5057	23.712	2021	04	28	2.31	4.16	21	19	03
121.4775	23.9317	2021	04	28	4.08	18.65	22	30	16
121.6603	23.7667	2021	04	29	2.33	40.27	07	16	27
121.591	23.8087	2021	05	01	2.9	28.53	00	36	29
121.7285	24.2673	2021	05	01	2.34	12.41	01	01	17
121.4805	23.8267	2021	05	01	3.81	9.27	13	57	58
121.4927	24.1402	2021	05	01	3.79	5.51	17	34	51
121.4455	23.8418	2021	05	02	3.4	17.78	09	46	01
121.5592	23.7548	2021	05	02	2.65	22.33	21	00	14
121.542	23.7718	2021	05	02	2.86	8.69	23	32	52
121.4657	23.8927	2021	05	03	2.57	17.53	04	24	09
121.6018	24.0248	2021	05	03	2.95	31.92	05	57	57
121.4747	23.781	2021	05	03	2.9	9.33	07	01	35
121.4428	23.8657	2021	05	03	2.6	18.58	13	19	28
121.6048	23.8147	2021	05	03	2.43	21.89	16	54	00
121.482	23.818	2021	05	03	2.36	8.28	21	33	55
121.4303	23.8412	2021	05	04	2.55	16.83	08	31	26
121.4443	23.8485	2021	05	04	2.46	16.6	08	31	35
121.6703	23.7302	2021	05	04	2.34	40.52	09	07	52
121.427	23.825	2021	05	04	2.36	17	17	36	52
121.4495	23.8757	2021	05	04	2.34	18.22	17	56	22
121.6725	24.2527	2021	05	04	2.52	12.33	23	39	29
121.7035	24.2512	2021	05	04	2.64	19.78	23	56	27
121.3628	23.5348	2021	05	05	2.6	26.79	01	25	16
121.5198	23.7683	2021	05	05	2.73	8.4	01	31	42
121.4743	23.9037	2021	05	05	2.54	16.06	04	23	26
121.4443	23.5355	2021	05	05	2.32	31.12	16	29	04
121.5137	23.816	2021	05	05	3.15	9.45	18	16	06
121.4743	23.8127	2021	05	06	2.37	9.31	00	03	28
121.4777	23.82	2021	05	06	2.5	8.26	03	14	49
121.4712	23.7955	2021	05	06	3.1	8.65	04	51	55
121.5027	24.0437	2021	05	06	2.46	16.74	08	42	27
121.69	24.1223	2021	05	06	2.93	11.41	09	23	25
121.5735	24.1338	2021	05	06	2.31	17.66	20	46	39
121.5923	23.9788	2021	05	07	2.78	39.06	02	20	44
121.4288	23.843	2021	05	07	2.95	18.01	04	53	32
121.4393	23.8765	2021	05	07	2.72	18.13	05	28	45
121.4622	23.9167	2021	05	07	2.84	18.3	11	11	19
121.4372	23.8398	2021	05	07	2.89	19.1	15	20	43
121.4607	23.9288	2021	05	08	4.06	19.65	04	35	02
121.5093	24.036	2021	05	08	2.4	16.85	23	23	44
121.5765	23.8683	2021	05	09	2.34	21.07	00	34	25
121.7205	23.5657	2021	05	09	2.99	32.87	01	40	59
121.4897	23.9602	2021	05	09	2.96	18.7	06	54	11
121.5185	23.5028	2021	05	09	2.42	35.42	09	27	20
121.4985	23.7032	2021	05	09	2.71	37.51	16	03	45
121.5888	23.8242	2021	05	10	2.77	29.1	01	10	31
121.5053	23.5547	2021	05	10	2.42	37.44	03	12	44
121.48	23.9027	2021	05	10	3.01	16.76	17	02	27
121.4768	23.9493	2021	05	11	2.3	18.14	07	07	00
121.4768	23.8952	2021	05	11	2.46	16.61	15	54	21
121.672	24.1258	2021	05	11	2.46	9.66	22	48	35
121.6635	23.5648	2021	05	12	2.3	49.74	13	02	09
121.6128	23.8988	2021	05	12	3.02	28.83	15	59	01
121.612	23.7918	2021	05	13	3.52	6.76	04	18	51
121.4772	23.7623	2021	05	13	2.52	7.27	16	16	11
121.4433	23.8365	2021	05	14	3.19	18.51	01	11	37
121.5703	23.5393	2021	05	14	2.3	39.61	13	02	23
121.4383	23.827	2021	05	14	3.97	20.87	16	03	19
121.472	23.8887	2021	05	15	2.55	16.27	03	08	52
121.4592	23.8842	2021	05	15	2.41	16.21	03	10	18
121.6513	23.8922	2021	05	15	2.35	47.47	12	08	20
121.512	24.1397	2021	05	16	2.88	9.31	09	25	55
121.4697	23.795	2021	05	16	2.36	8.78	17	33	46
121.4357	23.8652	2021	05	16	3.48	21.6	19	50	35
121.4552	23.8972	2021	05	17	3.72	20.97	08	04	44
121.4405	23.8403	2021	05	17	2.52	18.12	09	58	19
121.5278	23.8985	2021	05	18	3.56	11.33	11	20	20
121.6265	23.8265	2021	05	18	2.67	44.56	12	16	29
121.437	23.8368	2021	05	18	2.69	19.89	12	18	31
121.5047	23.6538	2021	05	19	2.63	24.39	15	39	34
121.6057	23.9977	2021	05	19	3.66	38.65	16	35	55
121.5585	23.795	2021	05	21	2.39	9.07	06	59	00
121.5417	24.0208	2021	05	21	2.45	42.09	08	03	57
121.4118	23.5808	2021	05	21	3	35.22	13	55	16
121.5693	24.1753	2021	05	22	2.49	18.6	09	07	22
121.4567	23.8793	2021	05	22	4.49	22.68	19	57	43
121.4408	23.8347	2021	05	23	2.92	18.9	13	14	07
121.5257	23.888	2021	05	23	2.76	11.91	13	46	10
121.6782	23.7212	2021	05	23	3.26	38.84	16	26	29
121.4812	23.9062	2021	05	23	2.91	16.44	17	04	41
121.4752	23.8963	2021	05	23	2.66	16.6	22	00	00
121.4525	23.9197	2021	05	24	3.02	21.01	06	13	15
121.5447	23.6247	2021	05	24	3.05	42.8	17	24	43
121.4678	23.9205	2021	05	25	3.57	18.37	01	10	10
121.4585	23.9302	2021	05	25	2.43	18.94	01	17	40
121.5682	23.5747	2021	05	25	3.61	37.29	06	56	12
121.477	23.8912	2021	05	25	2.7	16.45	11	29	17
121.4888	23.9385	2021	05	25	5.01	20.19	16	48	00
121.4782	23.7857	2021	05	25	2.3	8.69	19	48	55
121.479	23.898	2021	05	25	2.51	16.49	20	43	53
121.4762	23.9493	2021	05	25	3.93	19.42	20	51	27
121.48	23.9055	2021	05	26	3.1	17.94	02	10	59
121.53	23.8548	2021	05	26	2.45	13.83	17	22	21
121.3943	24.0245	2021	05	26	2.42	15.46	19	47	25
121.4037	23.9072	2021	05	26	2.81	14.91	21	52	02
121.4935	23.7695	2021	05	27	2.36	37.49	13	43	34
121.4728	23.9233	2021	05	27	2.44	17.79	22	58	35
